leaguegoals	isamongtopscorers	yellows	isamongtopscorersinteam	jerseynumber	position	artificialkey	teamid	injury	leagueappearances	prevform	istopscorer	playerid	form	reds
0	0	1	0	35	28	14550	1478	0	5	3	0	191902	3	0
0	0	0	0	1	28	14551	1478	0	0	3	0	208067	3	0
0	0	3	0	15	29	14552	1478	0	9	3	0	200588	3	0
0	0	0	0	27	29	14553	1478	0	2	3	0	199257	3	0
0	0	0	0	25	29	14554	1478	0	10	3	0	202949	3	1
0	0	0	0	14	29	14555	1478	0	3	3	0	191872	3	0
0	0	0	0	3	29	14556	1478	0	2	3	0	191893	3	0
0	0	1	0	1	0	14558	2055	0	16	3	0	176345	3	0
0	0	5	0	2	3	14559	2055	0	23	3	0	165903	3	0
1	0	3	0	22	4	14560	2055	0	23	3	0	136631	3	0
2	0	2	0	4	6	14561	2055	0	19	3	0	191953	3	0
1	0	3	0	42	7	14562	2055	0	22	3	0	176346	3	0
2	0	1	0	14	9	14563	2055	0	19	3	0	155317	3	0
0	0	8	0	27	11	14564	2055	0	26	3	0	200593	3	0
1	0	1	0	17	12	14565	2055	0	20	3	0	191897	3	0
3	0	2	1	77	16	14566	2055	0	9	3	0	184333	3	0
4	0	5	1	10	18	14567	2055	0	24	3	0	165867	3	2
4	0	4	1	18	25	14568	2055	0	24	3	0	191934	3	0
0	0	0	0	31	28	14569	2055	0	6	3	0	205082	3	0
0	0	2	0	20	28	14570	2055	0	14	3	0	165890	3	0
3	0	0	1	13	28	14571	2055	0	17	3	0	206223	3	0
1	0	0	0	35	28	14572	2055	0	15	3	0	187181	3	0
0	0	1	0	36	28	14573	2055	0	15	3	0	200560	3	0
0	0	1	0	11	28	14574	2055	0	10	3	0	187219	3	0
3	0	2	1	19	28	14575	2055	0	18	3	0	199265	3	0
1	0	2	0	9	28	14576	2055	0	21	3	0	176370	3	0
1	0	2	0	32	28	14577	2055	0	17	3	0	180279	3	0
0	0	4	0	8	28	14578	2055	0	15	3	0	136365	3	0
2	0	2	0	28	28	14579	2055	0	12	3	0	199241	3	0
0	0	0	0	21	28	14580	2055	0	9	3	0	187171	3	0
0	0	0	0	12	29	14581	2055	0	2	3	0	206587	3	0
0	0	0	0	44	29	14582	2055	0	1	3	0	207615	3	0
0	0	4	0	5	29	14583	2055	0	12	3	0	202954	3	0
0	0	4	0	7	29	14584	2055	0	12	3	0	155625	3	0
0	0	0	0	25	29	14585	2055	0	2	3	0	199240	3	0
0	0	0	0	1	0	14601	2056	0	27	3	0	200595	3	0
0	0	1	0	2	3	14602	2056	0	10	3	0	206593	3	0
2	0	4	1	5	4	14603	2056	0	20	3	0	139420	3	0
2	0	2	1	4	6	14604	2056	0	17	3	0	203002	3	1
0	0	6	0	17	7	14605	2056	0	21	3	0	191874	3	2
1	0	2	0	16	9	14606	2056	0	29	3	0	199258	3	0
0	0	10	0	20	11	14607	2056	0	25	3	0	200600	3	0
3	0	2	1	7	17	14608	2056	0	20	3	0	176815	3	0
4	0	3	1	10	18	14609	2056	0	20	3	0	165793	3	0
2	0	4	1	8	19	14610	2056	0	19	3	0	199178	3	0
7	0	2	1	19	25	14611	2056	0	28	3	0	155598	3	0
0	0	0	0	21	28	14612	2056	0	2	3	0	199260	3	0
2	0	3	1	11	28	14613	2056	0	28	3	0	199301	3	0
1	0	5	0	22	28	14614	2056	0	25	3	0	203003	3	0
0	0	3	0	24	28	14615	2056	0	13	3	0	139407	3	0
9	0	5	1	33	28	14616	2056	0	25	3	0	191820	3	0
1	0	3	0	15	28	14617	2056	0	20	3	0	199300	3	0
1	0	3	0	3	28	14618	2056	0	8	3	0	156876	3	1
0	0	7	0	30	28	14619	2056	0	17	3	0	207837	3	0
0	0	0	0	28	28	14620	2056	0	4	3	0	207841	3	0
0	0	1	0	6	28	14621	2056	0	4	3	0	155592	3	0
1	0	1	0	29	28	14622	2056	0	8	3	0	205093	3	0
0	0	0	0	31	28	14623	2056	0	2	3	0	208332	3	0
0	0	0	0	34	29	14624	2056	0	7	3	0	208337	3	0
0	0	0	0	14	29	14625	2056	0	8	3	0	207836	3	0
0	0	3	0	55	29	14626	2056	0	7	3	0	203000	3	0
0	0	0	0	13	29	14627	2056	0	1	3	0	207838	3	0
0	0	0	0	9	29	14628	2056	0	4	3	0	139439	3	0
0	0	1	0	21	0	14633	110765	0	23	3	0	191827	3	0
0	0	2	0	29	3	14634	110765	0	13	3	0	187180	3	0
0	0	9	0	16	4	14635	110765	0	26	3	0	187176	3	0
3	0	5	1	20	6	14636	110765	0	28	3	0	176347	3	0
0	0	2	0	13	7	14637	110765	0	29	3	0	187182	3	0
0	0	0	0	25	9	14638	110765	0	14	3	0	165879	3	0
0	0	9	0	5	11	14639	110765	0	25	3	0	33730	3	0
4	0	2	1	27	17	14640	110765	0	17	3	0	202994	3	0
1	0	1	0	7	18	14641	110765	0	15	3	0	178253	3	0
5	0	4	1	48	19	14642	110765	0	10	3	0	200553	3	0
6	0	0	1	9	25	14643	110765	0	29	3	0	103133	3	0
0	0	0	0	1	28	14644	110765	0	7	3	0	136699	3	0
1	0	0	0	17	28	14645	110765	0	19	3	0	208076	3	0
3	0	0	1	19	28	14646	110765	0	19	3	0	191911	3	0
0	0	4	0	36	28	14647	110765	0	16	3	0	202996	3	0
0	0	1	0	2	28	14648	110765	0	10	3	0	191870	3	0
0	0	1	0	6	28	14649	110765	0	11	3	0	191967	3	0
0	0	0	0	35	28	14650	110765	0	9	3	0	202995	3	0
1	0	0	0	10	28	14651	110765	0	4	3	0	210003	3	0
1	0	2	0	8	28	14652	110765	0	20	3	0	191669	3	1
1	0	1	0	23	28	14653	110765	0	12	3	0	204722	3	0
0	0	1	0	24	28	14654	110765	0	10	3	0	210596	3	1
0	0	0	0	31	28	14655	110765	0	0	3	0	202991	3	0
1	0	0	0	4	29	14656	110765	0	12	3	0	176296	3	0
0	0	0	0	26	29	14657	110765	0	4	3	0	202997	3	0
0	0	0	0	11	29	14658	110765	0	3	3	0	181491	3	0
0	0	0	0	33	29	14659	110765	0	2	3	0	202992	3	0
0	0	1	0	15	29	14660	110765	0	3	3	0	191829	3	0
0	0	0	0	1	0	14669	111588	0	28	3	0	136594	3	0
0	0	1	0	16	3	14670	111588	0	24	3	0	191637	3	0
3	0	2	1	6	4	14671	111588	0	21	3	0	188779	3	0
0	0	5	0	3	6	14672	111588	0	18	3	0	191926	3	0
0	0	3	0	12	7	14673	111588	0	23	3	0	200578	3	0
0	0	4	0	5	10	14674	111588	0	28	3	0	176310	3	0
7	0	2	1	11	23	14675	111588	0	27	3	0	200597	3	0
3	0	4	1	7	13	14676	111588	0	27	3	0	191922	3	1
0	0	1	0	26	15	14677	111588	0	22	3	0	205156	3	0
6	0	4	1	24	27	14678	111588	0	28	3	0	202968	3	0
13	0	4	1	18	25	14679	111588	0	29	3	0	198794	3	0
0	0	0	0	31	28	14680	111588	0	2	3	0	139233	3	0
0	0	1	0	14	28	14681	111588	0	11	3	0	187449	3	0
2	0	2	0	8	28	14682	111588	0	17	3	0	199235	3	0
0	0	1	0	25	28	14683	111588	0	16	3	0	202961	3	0
2	0	4	0	15	28	14684	111588	0	19	3	0	191665	3	0
2	0	1	0	9	28	14685	111588	0	21	3	0	204528	3	0
0	0	2	0	20	28	14686	111588	0	7	3	0	191887	3	1
1	0	1	0	13	28	14687	111588	0	13	3	0	185054	3	0
0	0	2	0	32	28	14688	111588	0	10	3	0	191881	3	1
1	0	1	0	17	28	14689	111588	0	11	3	0	200602	3	0
0	0	1	0	4	28	14690	111588	0	4	3	0	180271	3	0
0	0	0	0	41	28	14691	111588	0	0	3	0	207945	3	0
1	0	0	0	21	29	14692	111588	0	2	3	0	200582	3	0
0	0	1	0	27	29	14693	111588	0	2	3	0	210598	3	0
0	0	0	0	28	29	14694	111588	0	0	3	0	208283	3	0
0	0	0	0	22	29	14695	111588	0	0	3	0	202972	3	0
0	0	0	0	19	29	14696	111588	0	0	3	0	200579	3	0
0	0	0	0	21	0	14704	112115	0	18	3	0	182154	3	0
0	0	4	0	15	3	14705	112115	0	27	3	0	202749	3	0
0	0	4	0	33	4	14706	112115	0	23	3	0	165925	3	0
2	0	2	1	5	6	14707	112115	0	16	3	0	155376	3	0
0	0	2	0	23	7	14708	112115	0	9	3	0	155621	3	0
1	0	0	0	27	12	14709	112115	0	15	3	0	203009	3	0
0	0	1	0	20	13	14710	112115	0	19	3	0	139372	3	1
1	0	1	0	10	15	14711	112115	0	23	3	0	208094	3	0
7	0	6	1	19	16	14712	112115	0	26	3	0	202674	3	0
7	0	2	1	83	21	14713	112115	0	21	3	0	147931	3	0
12	0	3	1	18	25	14714	112115	0	30	3	0	155309	3	0
0	0	3	0	1	28	14715	112115	0	12	3	0	191685	3	0
0	0	2	0	3	28	14716	112115	0	8	3	0	203006	3	0
0	0	1	0	12	28	14717	112115	0	10	3	0	208064	3	0
0	0	1	0	6	28	14718	112115	0	12	3	0	202136	3	0
0	0	1	0	2	28	14719	112115	0	10	3	0	191654	3	0
4	0	1	1	17	28	14720	112115	0	21	3	0	203008	3	0
0	0	0	0	13	28	14721	112115	0	14	3	0	200562	3	0
1	0	1	0	22	28	14722	112115	0	5	3	0	136228	3	0
0	0	2	0	14	28	14723	112115	0	12	3	0	203005	3	0
0	0	2	0	4	28	14724	112115	0	20	3	0	199167	3	0
0	0	6	0	7	28	14725	112115	0	25	3	0	191906	3	0
0	0	0	0	31	28	14726	112115	0	1	3	0	203004	3	0
1	0	1	0	99	29	14727	112115	0	3	3	0	203025	3	0
0	0	0	0	9	29	14728	112115	0	4	3	0	155328	3	0
1	0	1	0	11	29	14729	112115	0	17	3	0	176390	3	0
0	0	1	0	32	29	14730	112115	0	5	3	0	202967	3	0
0	0	1	0	8	29	14731	112115	0	5	3	0	180268	3	0
0	0	2	0	1	0	14739	112258	0	24	3	0	139454	3	0
0	0	5	0	8	3	14740	112258	0	20	3	0	202307	3	0
2	0	3	1	23	4	14741	112258	0	15	3	0	191884	3	0
1	0	9	0	2	6	14742	112258	0	26	3	0	202303	3	1
0	0	6	0	22	7	14743	112258	0	28	3	0	202292	3	0
2	0	10	1	16	9	14744	112258	0	18	3	0	207809	3	0
7	0	8	1	6	11	14745	112258	0	28	3	0	202311	3	0
7	0	6	1	9	17	14746	112258	0	23	3	0	202296	3	0
2	0	1	1	7	18	14747	112258	0	28	3	0	202305	3	0
1	0	0	0	5	19	14748	112258	0	19	3	0	202304	3	0
4	0	5	1	99	25	14749	112258	0	28	3	0	189967	3	0
0	0	0	0	21	28	14750	112258	0	4	3	0	206622	3	0
0	0	6	0	4	28	14751	112258	0	12	3	0	202289	3	0
1	0	1	0	11	28	14752	112258	0	8	3	0	202302	3	0
6	0	3	1	37	28	14753	112258	0	28	3	0	172076	3	0
0	0	0	0	19	28	14754	112258	0	11	3	0	202308	3	0
2	0	0	1	17	28	14755	112258	0	11	3	0	202310	3	0
0	0	4	0	34	28	14756	112258	0	15	3	0	191677	3	0
0	0	2	0	3	28	14757	112258	0	6	3	0	176402	3	0
2	0	0	1	10	28	14758	112258	0	20	3	0	202295	3	0
0	0	6	0	15	28	14759	112258	0	17	3	0	202297	3	0
0	0	2	0	27	28	14760	112258	0	12	3	0	202287	3	0
0	0	0	0	31	28	14761	112258	0	2	3	0	176311	3	0
0	0	0	0	14	29	14762	112258	0	1	3	0	202298	3	0
0	0	0	0	24	29	14763	112258	0	4	3	0	202290	3	0
0	0	1	0	26	29	14764	112258	0	3	3	0	202291	3	1
0	0	0	0	20	29	14765	112258	0	0	3	0	207810	3	0
0	0	1	0	18	29	14766	112258	0	4	3	0	207808	3	0
0	0	2	0	1	0	14772	322	0	7	3	0	189117	3	0
0	0	0	0	13	3	14773	322	0	6	3	0	199504	3	0
0	0	0	0	3	4	14774	322	0	7	3	0	1983	3	0
0	0	2	0	4	6	14775	322	0	6	3	0	209643	3	1
0	0	0	0	20	7	14776	322	0	5	3	0	158887	3	0
0	0	1	0	28	13	14777	322	0	6	3	0	190060	3	0
1	0	0	1	6	14	14778	322	0	7	3	0	108060	3	0
1	0	1	1	7	15	14779	322	0	4	3	0	190059	3	0
0	0	0	0	10	18	14780	322	0	5	3	0	177673	3	0
2	1	3	1	15	24	14781	322	0	7	3	0	193195	3	0
0	0	1	0	11	26	14782	322	0	7	3	0	179955	3	0
0	0	0	0	18	28	14783	322	0	0	3	0	47699	3	0
0	0	0	0	5	28	14784	322	0	7	3	0	184501	3	0
0	0	0	0	35	28	14785	322	0	2	3	0	188407	3	0
0	0	0	0	9	28	14786	322	0	6	3	0	190244	3	0
0	0	0	0	22	28	14787	322	0	0	3	0	202349	3	0
1	0	0	1	8	28	14788	322	0	3	3	0	199282	3	0
2	1	0	1	14	28	14789	322	0	7	3	0	193780	3	0
0	0	0	0	32	28	14790	322	0	1	3	0	208168	3	0
1	0	0	1	27	28	14791	322	0	4	3	0	204902	3	0
0	0	0	0	25	28	14792	322	0	0	3	0	199966	3	0
0	0	0	0	29	28	14793	322	0	0	3	0	208169	3	0
0	0	0	0	34	28	14794	322	0	0	3	0	204904	3	0
0	0	0	0	33	29	14795	322	0	0	3	0	210776	3	0
0	0	0	0	18	0	14796	324	0	4	3	0	193526	3	0
0	0	1	0	22	3	14797	324	0	4	3	0	188430	3	0
0	0	0	0	17	4	14798	324	0	0	3	0	178742	3	0
0	0	0	0	3	6	14799	324	0	1	3	0	199891	3	0
0	0	1	0	24	7	14800	324	0	7	3	0	198067	3	0
0	0	3	0	8	9	14801	324	0	6	3	0	198517	3	0
0	0	1	0	15	11	14802	324	0	4	3	0	177684	3	1
0	0	0	0	14	12	14803	324	0	3	3	0	188230	3	0
0	0	1	0	11	16	14804	324	0	4	3	0	183251	3	0
0	0	1	0	21	18	14805	324	0	7	3	0	184383	3	0
1	0	0	1	9	25	14806	324	0	7	3	0	168913	3	0
0	0	1	0	1	28	14807	324	0	3	3	0	169071	3	0
0	0	0	0	25	28	14808	324	0	5	3	0	144653	3	0
0	0	0	0	27	28	14809	324	0	3	3	0	210586	3	0
0	0	0	0	4	28	14810	324	0	0	3	0	204522	3	0
0	0	0	0	10	28	14811	324	0	2	3	0	179609	3	0
0	0	2	0	5	28	14812	324	0	6	3	0	105314	3	0
1	0	0	1	31	28	14813	324	0	4	3	0	170615	3	0
0	0	1	0	23	28	14814	324	0	7	3	0	170720	3	0
0	0	0	0	19	28	14815	324	0	5	3	0	188227	3	0
0	0	2	0	29	28	14816	324	0	3	3	0	144037	3	0
0	0	1	0	12	28	14817	324	0	3	3	0	186637	3	0
0	0	0	0	7	28	14818	324	0	3	3	0	193980	3	0
0	0	0	0	6	29	14819	324	0	4	3	0	139186	3	0
0	0	0	0	28	29	14820	324	0	2	3	0	211237	3	0
0	0	0	0	13	29	14821	324	0	0	3	0	210587	3	0
0	0	0	0	16	29	14822	324	0	1	3	0	198518	3	0
0	0	0	0	20	29	14823	324	0	0	3	0	144114	3	0
0	0	0	0	1	0	14825	894	0	7	3	0	177672	3	0
0	0	0	0	16	3	14826	894	0	2	3	0	188772	3	0
0	0	2	0	28	4	14827	894	0	7	3	0	117094	3	0
0	0	0	0	2	6	14828	894	0	2	3	0	199674	3	0
0	0	0	0	3	7	14829	894	0	7	3	0	193468	3	0
0	0	0	0	8	12	14830	894	0	6	3	0	199285	3	0
0	0	0	0	20	13	14831	894	0	5	3	0	186539	3	1
0	0	2	0	15	15	14832	894	0	4	3	0	198638	3	0
2	1	0	1	29	16	14833	894	0	6	3	0	161787	3	0
2	1	1	1	11	24	14834	894	0	4	3	0	198504	3	0
2	1	2	1	7	26	14835	894	0	7	3	0	179565	3	0
0	0	0	0	32	28	14836	894	0	0	3	0	162312	3	0
0	0	1	0	4	28	14837	894	0	2	3	0	198212	3	0
0	0	2	0	6	28	14838	894	0	7	3	0	177799	3	0
1	0	0	1	27	28	14839	894	0	6	3	0	184287	3	0
0	0	2	0	10	28	14840	894	0	4	3	0	207929	3	1
0	0	0	0	17	28	14841	894	0	0	3	0	177022	3	0
2	1	2	1	9	28	14842	894	0	6	3	0	189432	3	0
0	0	0	0	5	28	14843	894	0	6	3	0	208165	3	0
0	0	0	0	24	28	14844	894	0	3	3	0	204155	3	0
0	0	0	0	25	28	14845	894	0	2	3	0	175146	3	0
0	0	0	0	22	28	14846	894	0	0	3	0	207878	3	0
0	0	0	0	35	28	14847	894	0	0	3	0	208167	3	0
0	0	0	0	18	29	14848	894	0	0	3	0	204842	3	0
0	0	0	0	33	29	14849	894	0	2	3	0	208166	3	0
0	0	0	0	26	29	14850	894	0	0	3	0	210609	3	0
0	0	1	0	1	0	14851	896	0	7	3	0	177683	3	0
0	0	2	0	27	3	14852	896	0	6	3	0	157617	3	0
0	0	0	0	6	4	14853	896	0	7	3	0	189060	3	0
0	0	0	0	26	6	14854	896	0	4	3	0	190634	3	0
0	0	0	0	3	7	14855	896	0	5	3	0	191566	3	0
1	0	0	1	22	12	14856	896	0	3	3	0	209331	3	0
1	0	0	1	10	13	14857	896	0	5	3	0	150655	3	0
0	0	0	0	21	15	14858	896	0	6	3	0	176930	3	0
1	0	1	1	31	16	14859	896	0	7	3	0	198428	3	0
2	1	0	1	13	24	14860	896	0	4	3	0	20882	3	0
4	1	2	1	9	26	14861	896	0	6	3	1	108658	3	0
0	0	0	0	18	28	14862	896	0	0	3	0	142532	3	0
0	0	1	0	4	28	14863	896	0	2	3	0	52846	3	0
0	0	2	0	20	28	14864	896	0	3	3	0	183346	3	0
0	0	2	0	24	28	14865	896	0	7	3	0	179982	3	0
1	0	1	1	7	28	14866	896	0	7	3	0	108750	3	0
1	0	1	1	14	28	14867	896	0	6	3	0	183187	3	0
0	0	0	0	35	28	14868	896	0	0	3	0	204316	3	0
1	0	3	1	29	28	14869	896	0	4	3	0	53765	3	0
0	0	1	0	15	28	14870	896	0	3	3	0	176572	3	0
0	0	0	0	16	28	14871	896	0	0	3	0	210047	3	0
0	0	0	0	28	28	14872	896	0	1	3	0	186415	3	0
0	0	0	0	19	28	14873	896	0	1	3	0	209334	3	0
0	0	0	0	23	29	14874	896	0	0	3	0	209332	3	0
0	0	0	0	30	29	14875	896	0	2	3	0	210039	3	0
0	0	0	0	5	29	14876	896	0	0	3	0	203458	3	0
0	0	0	0	25	29	14877	896	0	1	3	0	208160	3	0
0	0	1	0	1	0	14878	897	0	7	3	0	144024	3	0
0	0	0	0	23	3	14879	897	0	5	3	0	204521	3	0
1	0	1	1	13	4	14880	897	0	7	3	0	158797	3	0
0	0	2	0	6	6	14881	897	0	7	3	0	200673	3	0
0	0	0	0	7	7	14882	897	0	5	3	0	158282	3	0
0	0	0	0	5	9	14883	897	0	4	3	0	112396	3	0
0	0	2	0	15	11	14884	897	0	7	3	0	176427	3	0
1	0	0	1	19	12	14885	897	0	6	3	0	184549	3	0
2	1	1	1	17	16	14886	897	0	7	3	0	204226	3	0
0	0	1	0	20	18	14887	897	0	2	3	0	177637	3	0
1	0	1	1	9	25	14888	897	0	7	3	0	177278	3	0
0	0	0	0	30	28	14889	897	0	0	3	0	144655	3	0
0	0	1	0	8	28	14890	897	0	6	3	0	176628	3	0
0	0	0	0	26	28	14891	897	0	2	3	0	190058	3	0
0	0	0	0	24	28	14892	897	0	4	3	0	184261	3	0
0	0	0	0	14	28	14893	897	0	0	3	0	184543	3	0
0	0	3	0	31	28	14894	897	0	6	3	0	203461	3	0
2	1	1	1	11	28	14895	897	0	6	3	0	32420	3	0
0	0	0	0	29	28	14896	897	0	2	3	0	204228	3	0
0	0	0	0	28	28	14897	897	0	0	3	0	202633	3	0
0	0	0	0	34	28	14898	897	0	2	3	0	190628	3	0
0	0	0	0	4	28	14899	897	0	2	3	0	193406	3	0
0	0	0	0	35	28	14900	897	0	0	3	0	203460	3	0
0	0	0	0	33	29	14901	897	0	0	3	0	211048	3	0
0	0	0	0	32	29	14902	897	0	1	3	0	189111	3	0
0	0	0	0	18	0	14903	898	0	0	3	0	144055	3	0
0	0	0	0	14	3	14904	898	0	3	3	0	139263	3	0
0	0	2	0	5	4	14905	898	0	7	3	0	144086	3	0
0	0	0	0	15	6	14906	898	0	0	3	0	167940	3	0
0	0	0	0	24	7	14907	898	0	0	3	0	158227	3	0
0	0	0	0	21	10	14908	898	0	0	3	0	193505	3	0
0	0	1	0	7	12	14909	898	0	5	3	0	139262	3	0
0	0	2	0	9	16	14910	898	0	7	3	0	191044	3	0
3	1	1	1	10	18	14911	898	0	7	3	0	165520	3	0
3	1	1	1	20	24	14912	898	0	6	3	0	209459	3	0
2	1	1	1	26	26	14913	898	0	6	3	0	193503	3	0
0	0	0	0	1	28	14914	898	0	7	3	0	139257	3	0
0	0	1	0	27	28	14915	898	0	7	3	0	190004	3	0
0	0	1	0	19	28	14916	898	0	6	3	0	175724	3	0
1	0	3	1	32	28	14917	898	0	6	3	0	158440	3	0
0	0	0	0	23	28	14918	898	0	0	3	0	199896	3	0
0	0	1	0	4	28	14919	898	0	3	3	0	150024	3	0
0	0	0	0	33	28	14920	898	0	1	3	0	209606	3	0
0	0	2	0	13	28	14921	898	0	4	3	0	200283	3	0
1	0	0	1	31	28	14922	898	0	7	3	0	204957	3	0
0	0	1	0	6	28	14923	898	0	7	3	0	47702	3	0
0	0	0	0	11	28	14924	898	0	1	3	0	198591	3	0
0	0	2	0	8	28	14925	898	0	7	3	0	144075	3	0
0	0	0	0	30	29	14926	898	0	0	3	0	210774	3	0
0	0	0	0	3	29	14927	898	0	0	3	0	210775	3	0
0	0	0	0	1	0	14928	900	0	7	3	0	114356	3	0
0	0	0	0	23	3	14929	900	0	5	3	0	176575	3	0
0	0	0	0	4	4	14930	900	0	7	3	0	49939	3	0
0	0	1	0	22	6	14931	900	0	4	3	0	186538	3	0
0	0	0	0	16	7	14932	900	0	6	3	0	47680	3	0
1	0	2	1	17	10	14933	900	0	6	3	0	35179	3	0
1	0	1	1	14	12	14934	900	0	7	3	0	184285	3	0
2	1	2	1	8	13	14935	900	0	7	3	0	45874	3	0
0	0	0	0	10	15	14936	900	0	6	3	0	177802	3	0
1	0	0	1	29	16	14937	900	0	3	3	0	19975	3	1
2	1	2	1	9	25	14938	900	0	3	3	0	183249	3	0
0	0	0	0	27	28	14939	900	0	0	3	0	183400	3	0
0	0	1	0	3	28	14940	900	0	4	3	0	206004	3	0
0	0	1	0	13	28	14941	900	0	3	3	0	158228	3	0
0	0	0	0	15	28	14942	900	0	0	3	0	162470	3	0
0	0	0	0	21	28	14943	900	0	0	3	0	185255	3	0
0	0	0	0	25	28	14944	900	0	1	3	0	207877	3	0
0	0	0	0	20	28	14945	900	0	7	3	0	208159	3	0
0	0	0	0	30	28	14946	900	0	1	3	0	199512	3	0
0	0	0	0	2	28	14947	900	0	4	3	0	207876	3	0
0	0	2	0	6	28	14948	900	0	2	3	0	45606	3	0
0	0	1	0	33	28	14949	900	0	2	3	0	184323	3	0
0	0	1	0	7	28	14950	900	0	6	3	0	150650	3	0
0	0	0	0	32	29	14951	900	0	0	3	0	211437	3	0
0	0	0	0	18	29	14952	900	0	0	3	0	206003	3	0
0	0	0	0	28	29	14953	900	0	0	3	0	211438	3	0
0	0	0	0	34	29	14954	900	0	0	3	0	211436	3	0
0	0	0	0	37	29	14955	900	0	0	3	0	199514	3	0
0	0	1	0	1	0	14959	1715	0	6	3	0	170785	3	1
0	0	2	0	33	3	14960	1715	0	6	3	0	177800	3	0
0	0	1	0	24	4	14961	1715	0	6	3	0	176202	3	0
0	0	2	0	5	6	14962	1715	0	6	3	0	186724	3	0
0	0	1	0	28	7	14963	1715	0	7	3	0	199398	3	0
1	0	2	1	8	9	14964	1715	0	7	3	0	144589	3	0
0	0	0	0	6	11	14965	1715	0	3	3	0	47854	3	0
1	0	4	1	9	17	14966	1715	0	6	3	0	210536	3	0
0	0	4	0	17	18	14967	1715	0	7	3	0	199284	3	0
0	0	2	0	21	19	14968	1715	0	6	3	0	51159	3	0
0	0	0	0	15	25	14969	1715	0	7	3	0	158912	3	0
0	0	0	0	22	28	14970	1715	0	2	3	0	156745	3	0
0	0	0	0	26	28	14971	1715	0	3	3	0	158871	3	0
0	0	0	0	7	28	14972	1715	0	7	3	0	210538	3	0
2	1	1	1	27	28	14973	1715	0	6	3	0	170766	3	0
1	0	0	1	16	28	14974	1715	0	6	3	0	210539	3	0
0	0	0	0	23	28	14975	1715	0	1	3	0	47691	3	0
0	0	0	0	10	28	14976	1715	0	0	3	0	183918	3	0
0	0	0	0	25	28	14977	1715	0	0	3	0	205075	3	0
0	0	0	0	29	28	14978	1715	0	0	3	0	208164	3	0
0	0	0	0	11	28	14979	1715	0	0	3	0	210537	3	0
0	0	0	0	32	28	14980	1715	0	2	3	0	204157	3	0
0	0	0	0	14	28	14981	1715	0	3	3	0	199381	3	0
0	0	0	0	35	29	14982	1715	0	0	3	0	200282	3	0
0	0	0	0	34	29	14983	1715	0	0	3	0	210535	3	0
0	0	0	0	1	0	14984	1862	0	5	3	0	139163	3	0
0	0	1	0	23	3	14985	1862	0	6	3	0	210504	3	0
0	0	2	0	12	4	14986	1862	0	7	3	0	53042	3	0
0	0	2	0	6	6	14987	1862	0	7	3	0	183869	3	0
0	0	1	0	2	7	14988	1862	0	3	3	0	201217	3	0
0	0	1	0	13	12	14989	1862	0	4	3	0	190011	3	0
2	1	2	1	25	13	14990	1862	0	7	3	0	204156	3	0
0	0	2	0	8	15	14991	1862	0	7	3	0	153205	3	0
1	0	1	1	10	16	14992	1862	0	7	3	0	184557	3	0
0	0	0	0	20	18	14993	1862	0	7	3	0	158435	3	0
0	0	0	0	21	25	14994	1862	0	0	3	0	199724	3	0
0	0	0	0	30	28	14995	1862	0	2	3	0	184291	3	0
0	0	0	0	5	28	14996	1862	0	3	3	0	106539	3	0
0	0	1	0	24	28	14997	1862	0	5	3	0	157582	3	0
0	0	0	0	7	28	14998	1862	0	6	3	0	204701	3	0
1	0	2	1	29	28	14999	1862	0	7	3	0	52964	3	0
1	0	0	1	9	28	15000	1862	0	7	3	0	188425	3	0
0	0	0	0	11	28	15001	1862	0	0	3	0	187925	3	0
0	0	0	0	15	28	15002	1862	0	0	3	0	206509	3	0
0	0	0	0	14	28	15003	1862	0	0	3	0	158428	3	0
0	0	3	0	3	28	15004	1862	0	5	3	0	189115	3	0
0	0	0	0	17	28	15005	1862	0	0	3	0	211484	3	0
0	0	0	0	27	28	15006	1862	0	0	3	0	199890	3	0
0	0	0	0	19	29	15007	1862	0	0	3	0	199889	3	0
0	0	0	0	28	29	15008	1862	0	0	3	0	186830	3	0
0	0	0	0	18	29	15009	1862	0	0	3	0	210509	3	0
0	0	0	0	26	29	15010	1862	0	0	3	0	210606	3	0
0	0	0	0	31	29	15011	1862	0	1	3	0	210608	3	0
0	0	0	0	1	0	15013	110770	0	7	3	0	173401	3	0
0	0	3	0	20	3	15014	110770	0	7	3	0	171137	3	0
0	0	1	0	3	4	15015	110770	0	7	3	0	188132	3	0
0	0	2	0	15	6	15016	110770	0	7	3	0	18886	3	0
1	0	0	1	31	7	15017	110770	0	7	3	0	138415	3	0
0	0	1	0	8	9	15018	110770	0	7	3	0	4202	3	0
0	0	1	0	5	11	15019	110770	0	6	3	0	176030	3	0
2	1	2	1	23	17	15020	110770	0	7	3	0	124871	3	0
0	0	1	0	10	18	15021	110770	0	7	3	0	195836	3	0
1	0	0	1	16	19	15022	110770	0	7	3	0	158443	3	0
1	0	3	1	12	25	15023	110770	0	6	3	0	166844	3	0
0	0	0	0	18	28	15024	110770	0	0	3	0	193411	3	0
0	0	0	0	14	28	15025	110770	0	0	3	0	170612	3	0
0	0	0	0	32	28	15026	110770	0	2	3	0	189120	3	0
3	1	1	1	11	28	15027	110770	0	7	3	0	210471	3	0
1	0	2	1	26	28	15028	110770	0	5	3	0	188768	3	0
